com.samsung.shealth.sleep,6306007,11
total_sleep_time_weight,original_efficiency,mental_recovery,wake_score,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,deep_score,integrated_id,latency_weight,has_sleep_data,bedtime_detection_delay,sleep_efficiency_with_latency,wakeup_time_detection_delay,total_rem_duration,combined_id,nap_score,sleep_type,sleep_latency,data_version,latency_score,deep_weight,rem_weight,physical_recovery,original_wake_up_time,movement_awakening,is_integrated,original_bed_time,goal_bed_time,quality,extra_data,wake_weight,rem_score,goal_wake_up_time,sleep_cycle,total_light_duration,efficiency,sleep_score,sleep_duration,stage_analyzed_type,total_sleep_time_score,com.samsung.health.sleep.create_sh_ver,com.samsung.health.sleep.start_time,com.samsung.health.sleep.custom,com.samsung.health.sleep.modify_sh_ver,com.samsung.health.sleep.update_time,com.samsung.health.sleep.create_time,com.samsung.health.sleep.client_data_id,com.samsung.health.sleep.client_data_ver,com.samsung.health.sleep.time_offset,com.samsung.health.sleep.deviceuuid,com.samsung.health.sleep.comment,com.samsung.health.sleep.pkg_name,com.samsung.health.sleep.end_time,com.samsung.health.sleep.datauuid
,,87.0,,12,82,2,0,13,350,57,0,3,,,,,0,840000,,300000,77,,,-1,3660000,9,,,,90.0,2025-02-13 04:55:00.000,9.0,,2025-02-12 22:40:00.000,82800000,,,,,25200000,4,178,96.0,80,350,2,,62900571,2025-02-12 22:40:00.000,,62920010,2025-02-13 05:00:28.850,2025-02-13 05:00:13.522,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-02-13 04:30:00.000,bccf2d8c-4469-45c5-bdcd-e8a7ea9784ac,
,,,,,,,,,,,,,,,,,0,900000,,480000,,,,,2340000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-02-16 22:02:00.000,,62910031,2025-02-17 04:03:51.562,2025-02-17 04:03:51.562,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-02-17 03:55:00.000,426d0f70-838b-4017-84e0-4d45d173ab84,
,,,,,,,,,,,,,,,,,0,1140000,,300000,,,,,780000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-02-18 23:27:00.000,,62910031,2025-02-19 03:55:40.955,2025-02-19 03:55:40.955,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-02-19 03:50:00.000,6a2a46ff-3e00-4261-9a78-3877bc45f014,
,,,,,,,,,,,,,,,,,0,900000,,300000,,,,,1260000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-02-19 04:01:00.000,,62910031,2025-02-19 05:23:51.460,2025-02-19 05:23:51.460,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-02-19 05:18:00.000,3fff17ee-8c77-4e81-bc13-896633d487cf,
,,,,,,,,,,,,,,,,,0,780000,,360000,,,,,840000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-02-19 22:05:00.000,,62910031,2025-02-20 03:58:38.930,2025-02-20 03:58:38.930,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-02-20 03:52:00.000,d4b08df2-41b6-4714-9c42-d5edb6c401cb,
,,,,,,,,,,,,,,,,,0,840000,,300000,,,,,960000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-02-23 23:05:00.000,,62910031,2025-02-24 04:40:08.673,2025-02-24 04:40:08.673,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-02-24 04:35:00.000,22d79ff8-125a-4eef-b8df-523ec474668c,
,,,,,,,,,,,,,,,,,0,900000,,300000,,,,,960000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-02-24 21:58:00.000,,62910031,2025-02-25 04:45:15.376,2025-02-25 04:45:15.376,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-02-25 04:40:00.000,4f55c0e2-aa4d-43fc-adde-4863da81d7a1,
,,,,,,,,,,,,,,,,,0,900000,,720000,,,,,2160000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-02-25 21:56:00.000,,62910031,2025-02-26 04:52:14.304,2025-02-26 04:52:14.304,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-02-26 04:40:00.000,730d3a61-72bb-4aa3-b644-bed6dd237a4e,
,,,,,,,,,,,,,,,,,0,1020000,,1020000,,,,,1740000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-02 22:24:00.000,,62910031,2025-03-03 04:44:32.896,2025-03-03 04:44:32.896,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-03 04:27:00.000,d6ff8046-d61b-42ee-b332-23b83c24a775,
,,,,,,,,,,,,,,,,,0,900000,,720000,,,,,60000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-03 21:48:00.000,,62910031,2025-03-04 04:37:35.237,2025-03-04 04:37:35.237,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-04 04:25:00.000,ddbb207d-c4d8-44c4-89ec-30ab52a61bbd,
,,,,,,,,,,,,,,,,,0,1020000,,840000,,,,,720000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-04 21:43:00.000,,62910031,2025-03-05 04:39:29.383,2025-03-05 04:39:29.383,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-05 04:25:00.000,12ae14ae-a2ce-42e7-ad41-92b58f3f2e89,
,,,,,,,,,,,,,,,,,0,900000,,540000,,,,,2580000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-05 22:25:00.000,,62910031,2025-03-06 04:38:41.581,2025-03-06 04:38:41.581,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-06 04:29:00.000,ae1d44e3-c14f-4e1c-a4d1-e7e6c27bef62,
,,,,,,,,,,,,,,,,,0,840000,,900000,,,,,900000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-06 22:00:00.000,,62910031,2025-03-07 04:38:01.772,2025-03-07 04:38:01.772,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-07 04:23:00.000,b76eb258-5f0b-4d37-9fc5-8c1d7eddad22,
,,,,,,,,,,,,,,,,,0,1020000,,360000,,,,,480000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-09 21:40:00.000,,62910031,2025-03-10 04:39:30.891,2025-03-10 04:39:30.891,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-10 04:33:00.000,3cf1bc5a-e1ec-49b6-816a-cd8adb800713,
,,,,,,,,,,,,,,,,,0,900000,,1800000,,,,,1140000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-10 22:03:00.000,,62910031,2025-03-11 01:39:26.142,2025-03-11 01:39:26.142,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-11 01:09:00.000,65576257-e0a8-496b-96b3-0fccff29fde1,
,,,,,,,,,,,,,,,,,0,1200000,,300000,,,,,1560000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-11 01:45:00.000,,62910031,2025-03-11 04:40:42.564,2025-03-11 04:40:42.564,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-11 04:35:00.000,082e5e9d-4219-4b7d-846b-ae3bc731ed47,
,,,,,,,,,,,,,,,,,0,900000,,300000,,,,,1320000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-11 22:43:00.000,,62910031,2025-03-12 04:43:47.064,2025-03-12 04:43:47.064,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-12 04:38:00.000,b1701b01-1cee-46b8-96e0-45bc71b351cd,
,,,,,,,,,,,,,,,,,0,840000,,480000,,,,,960000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-12 22:11:00.000,,62910031,2025-03-13 04:47:55.423,2025-03-13 04:47:55.423,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-13 04:39:00.000,ffc6ed8b-383f-45aa-be02-859d8ec65d93,
,,,,,,,,,,,,,,,,,0,1080000,,780000,,,,,720000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-13 23:04:00.000,,62910031,2025-03-14 05:02:15.001,2025-03-14 05:02:15.001,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-14 04:49:00.000,e9ec1bd9-f1ba-44f4-bded-fd505947048f,
,,,,,,,,,,,,,,,,,0,840000,,720000,,,,,3540000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-16 22:53:00.000,,62910031,2025-03-17 04:56:30.304,2025-03-17 04:56:30.304,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-17 04:44:00.000,aec28793-2d65-48f2-8493-4073181c6b2b,
,,,,,,,,,,,,,,,,,0,840000,,720000,,,,,3900000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-17 21:05:00.000,,62910031,2025-03-18 04:56:56.089,2025-03-18 04:56:56.089,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-18 04:44:00.000,b16576f7-0a46-4b1a-b006-240712a977e5,
,,,,,,,,,,,,,,,,,0,960000,,360000,,,,,540000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-18 21:01:00.000,,62910031,2025-03-19 04:54:22.246,2025-03-19 04:54:22.246,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-19 04:48:00.000,9a6a3cac-4f00-4db7-a589-bacce3074d36,
,,,,,,,,,,,,,,,,,0,840000,,660000,,,,,780000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-19 20:48:00.000,,62910031,2025-03-20 04:49:46.191,2025-03-20 04:49:46.191,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-20 04:38:00.000,3ed5a523-bd72-4468-9541-727efd9944e6,
,,,,,,,,,,,,,,,,,0,780000,,600000,,,,,2340000,,,,,,,,,,,,,,,,,,,,,,,62910031,2025-03-20 21:17:00.000,,62910031,2025-03-21 04:51:03.554,2025-03-21 04:51:03.554,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-21 04:41:00.000,bb3d9638-b5d1-4366-a9fd-f10734633a25,
,,93.0,,51,72,3,0,12,425,186,0,0,,,,,0,1080000,,720000,103,,,-1,540000,9,,,,91.0,2025-03-24 04:49:00.000,5.0,,2025-03-23 21:32:00.000,82800000,,,,,25200000,3,238,97.0,96,425,2,,62910031,2025-03-23 21:32:00.000,,62930070,2025-03-24 05:03:09.659,2025-03-24 05:01:25.715,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-24 04:37:00.000,22ad9a7b-416b-45fc-9313-8bbe57208cf9,
,,92.0,,11,72,3,0,27,414,65,0,9,,,,,0,780000,,300000,108,,,-1,1380000,9,,,,89.0,2025-03-25 04:49:00.000,14.0,,2025-03-24 21:41:00.000,82800000,,,,,25200000,5,207,93.0,92,414,2,,62910031,2025-03-24 21:41:00.000,,62930070,2025-03-25 04:54:54.130,2025-03-25 04:54:43.089,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-25 04:35:30.000,72ac5ac4-5180-433f-a31f-c44f74772796,
,,96.0,,56,60,6,1,14,474,267,0,5,,,,,0,900000,,480000,143,,,-1,840000,9,,,,89.0,,7.0,,,82800000,,,,,25200000,5,257,96.0,89,474,2,,62910031,2025-03-25 20:52:00.000,,62930070,2025-03-26 04:55:11.421,2025-03-26 04:54:59.153,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-26 04:46:00.000,32ee8fb1-d284-4e31-9f3a-555360ad43c9,
,,95.0,,54,54,10,2,11,400,398,0,0,,,,,0,960000,,1080000,120,,,-1,840000,9,,,,83.0,,6.0,,,82800000,,,,,25200000,4,215,97.0,85,400,2,,62910031,2025-03-26 21:55:00.000,,62930070,2025-03-27 04:53:25.436,2025-03-27 04:53:11.602,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-03-27 04:35:00.000,1854bd5e-d79e-44a3-8f45-527cff1a2325,
,,84.0,,52,58,9,0,9,323,268,0,0,,,,,0,780000,,1200000,68,,,-1,1680000,9,,,,78.0,,6.0,,,82800000,,,,,25200000,2,188,97.0,76,323,2,,62910031,2025-04-01 23:16:00.000,,62930070,2025-04-02 05:00:15.892,2025-04-02 04:59:56.880,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-02 04:39:00.000,b252a0ff-7bc9-4c04-99bd-debdc5cae718,
,,92.0,,59,89,2,0,6,346,209,0,0,,,,,0,960000,,900000,95,,,-1,60000,9,,,,92.0,2025-04-03 04:44:00.000,3.0,,2025-04-02 22:50:00.000,82800000,,,,,25200000,3,156,98.0,84,346,2,,62910031,2025-04-02 22:50:00.000,,62950170,2025-04-03 04:59:14.903,2025-04-03 04:59:04.335,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-03 04:36:30.000,4d6e55ce-af4b-4b02-8ffa-04758db271da,
,,83.0,,80,80,12,1,14,365,356,0,0,,,,,0,900000,,360000,68,,,-1,1200000,9,,,,90.0,2025-04-04 04:46:00.000,7.0,,2025-04-03 22:31:00.000,82800000,,,,,25200000,3,203,96.0,81,365,2,,62950051,2025-04-03 22:31:00.000,,62950170,2025-04-04 04:54:58.657,2025-04-04 04:52:24.983,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-04 04:36:00.000,c92cd17d-bcfc-4da1-aad1-a999a51d33dc,
,,98.0,,113,113,7,0,8,553,552,0,0,,,,,0,900000,,0,159,,,-1,1500000,9,,,,98.0,2025-04-05 07:44:00.000,3.0,,2025-04-04 22:19:00.000,82800000,,,,,25200000,6,273,98.0,96,553,2,,62950051,2025-04-04 22:19:00.000,,62950170,2025-04-05 07:44:24.347,2025-04-05 07:44:11.550,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-05 07:32:30.000,03a3fc34-3460-4497-83c4-f1cf74e1c3b4,
,,89.0,,81,81,8,1,10,376,373,0,0,,,,,0,1200000,,960000,82,,,-1,3000000,9,,,,91.0,,5.0,,,82800000,,,,,25200000,3,203,97.0,86,376,2,,62950051,2025-04-06 22:22:00.000,,62950170,2025-04-07 04:54:55.081,2025-04-07 04:54:47.111,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-07 04:38:00.000,f1c88b07-0897-488a-9bdb-eda0429a942b,
,,86.0,,56,84,1,2,13,412,154,0,0,,,,,0,1200000,,840000,75,,,-1,1020000,9,,,,93.0,2025-04-08 04:43:00.000,4.0,,2025-04-07 21:44:00.000,82800000,,,,,25200000,4,240,96.0,92,412,2,,62950051,2025-04-07 21:44:00.000,,62950170,2025-04-08 04:57:27.014,2025-04-08 04:57:16.824,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-08 04:36:00.000,88917b7f-dd16-4ac5-a8ba-e942b36014b0,
,,93.0,,79,95,3,1,8,381,282,0,0,,,,,0,900000,,300000,103,,,-1,660000,9,,,,94.0,,3.0,,,82800000,,,,,25200000,4,175,97.0,90,381,2,,62950051,2025-04-08 22:28:00.000,,62950170,2025-04-09 04:54:55.531,2025-04-09 04:54:46.048,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-09 04:49:00.000,235c66e4-e012-428f-baa4-6783aebe02d4,
,,93.0,,40,88,15,0,22,420,132,0,13,,,,,0,780000,,540000,110,,,-1,1680000,9,,,,93.0,2025-04-10 04:46:00.000,20.0,,2025-04-09 21:35:00.000,82800000,,,,,25200000,3,200,94.0,91,420,2,,62950051,2025-04-09 21:35:00.000,,62950170,2025-04-10 04:55:18.675,2025-04-10 04:55:05.810,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-10 04:35:00.000,377d8e47-191d-4e1d-a286-6de56c7f2dd4,
,,95.0,,51,81,6,2,13,419,157,0,3,,,,,0,1080000,,360000,124,,,-1,720000,9,,,,93.0,2025-04-11 04:42:00.000,8.0,,2025-04-10 21:37:00.000,82800000,,,,,25200000,5,201,96.0,98,419,2,,62950051,2025-04-10 21:37:00.000,,62950170,2025-04-11 04:49:15.549,2025-04-11 04:48:27.999,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-11 04:36:00.000,464b564a-aeef-439c-b34c-d4b9b9460b96,
,,90.0,,87,103,2,1,10,427,190,0,4,,,,,0,960000,,840000,86,,,-1,1140000,9,,,,96.0,2025-04-14 04:40:00.000,5.0,,2025-04-13 21:27:00.000,82800000,,,,,25200000,3,228,97.0,94,427,2,,62950051,2025-04-13 21:27:00.000,,62950170,2025-04-14 04:55:00.631,2025-04-14 04:54:49.560,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-14 04:34:30.000,b481872e-10bc-41aa-bed1-0d7e4374c816,
,,91.0,,20,77,5,1,23,443,125,0,4,,,,,0,840000,,420000,96,,,-1,480000,9,,,,93.0,2025-04-15 04:40:00.000,11.0,,2025-04-14 21:12:00.000,82800000,,,,,25200000,4,247,94.0,90,443,2,,62950051,2025-04-14 21:12:00.000,,62950170,2025-04-15 04:48:39.815,2025-04-15 04:47:57.346,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-15 04:35:30.000,672df21e-869f-4d85-97c5-bb0e1772499f,
,,92.0,,35,55,2,0,9,382,165,0,0,,,,,0,840000,,600000,96,,,-1,4320000,9,,,,82.0,,4.0,,,82800000,,,,,25200000,3,222,97.0,84,382,2,,62950051,2025-04-15 22:15:00.000,,62950170,2025-04-16 04:47:42.467,2025-04-16 04:47:04.312,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-16 04:37:00.000,820e2f6e-f97e-4dd9-bdca-8ba01143eb30,
,,91.0,,103,103,3,0,6,381,342,0,0,,,,,0,900000,,600000,91,,,-1,720000,9,,,,95.0,2025-04-17 04:44:00.000,3.0,,2025-04-16 22:13:00.000,82800000,,,,,25200000,4,181,98.0,87,381,2,,62950051,2025-04-16 22:13:00.000,,62950170,2025-04-17 04:55:07.711,2025-04-17 04:55:00.785,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-17 04:34:30.000,e6b296ae-fa9c-482e-b443-83aab69240ba,
,,87.0,,109,109,7,2,8,378,374,0,0,,,,,0,780000,,1080000,76,,,-1,360000,9,,,,96.0,2025-04-21 04:40:00.000,4.0,,2025-04-20 22:17:00.000,82800000,,,,,25200000,4,185,97.0,87,378,2,,62950051,2025-04-20 22:17:00.000,,62950170,2025-04-21 04:58:54.864,2025-04-21 04:58:45.555,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-21 04:35:00.000,6809b908-200c-4e44-9002-65d1ca76b69b,
,,85.0,,71,71,11,2,14,408,325,0,0,,,,,0,840000,,1020000,73,,,-1,480000,9,,,,90.0,2025-04-22 04:44:00.000,7.0,,2025-04-21 21:46:00.000,82800000,,,,,25200000,3,250,96.0,87,408,2,,62950051,2025-04-21 21:46:00.000,,62950170,2025-04-22 05:01:55.408,2025-04-22 05:01:42.034,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-22 04:34:00.000,d2c1e762-8a40-4ac3-b4b6-3b20e14701f2,
,,93.0,,73,73,10,0,10,360,359,0,4,,,,,0,780000,,720000,102,,,-1,4800000,9,,,,87.0,,7.0,,,82800000,,,,,25200000,4,175,97.0,85,360,2,,62950051,2025-04-23 22:36:00.000,,62950170,2025-04-24 04:48:59.986,2025-04-24 04:48:48.732,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-24 04:36:00.000,b8d60e8c-8f02-477f-8321-7aafc6f8a177,
,,95.0,,56,56,2,1,6,414,272,0,0,,,,,0,840000,,1440000,118,,,-1,1620000,9,,,,85.0,,2.0,,,82800000,,,,,25200000,3,234,98.0,91,414,2,,62950051,2025-04-24 21:43:00.000,,62950170,2025-04-25 05:01:58.727,2025-04-25 05:01:50.258,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-25 04:37:00.000,5c712427-f28c-4b31-af25-9d55f2fccb3a,
,,83.0,,56,56,9,0,10,358,356,0,0,,,,,0,720000,,1020000,66,,,-1,1440000,9,,,,80.0,,5.0,,,82800000,,,,,25200000,3,226,97.0,79,358,2,,62950051,2025-04-27 22:39:00.000,,62950170,2025-04-28 04:54:59.297,2025-04-28 04:54:47.920,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-28 04:37:00.000,b3dcbbd9-eb31-44f9-876b-e4f918e8b48f,
,,86.0,,48,56,9,0,13,432,188,0,0,,,,,0,780000,,1200000,74,,,-1,360000,9,,,,86.0,,8.0,,,82800000,,,,,25200000,2,289,96.0,80,432,2,,62950051,2025-04-28 21:20:00.000,,62950170,2025-04-29 04:54:36.817,2025-04-29 04:52:58.532,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-29 04:32:00.000,57fc066c-5e0e-4293-85f2-41f86bb1cb92,
,,90.0,,86,86,4,0,6,359,337,0,0,,,,,0,780000,,1260000,85,,,-1,300000,9,,,,92.0,2025-04-30 04:40:00.000,3.0,,2025-04-29 22:36:00.000,82800000,,,,,25200000,4,182,98.0,85,359,2,,62950051,2025-04-29 22:36:00.000,,62950170,2025-04-30 05:01:18.026,2025-04-30 05:01:06.428,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-04-30 04:35:00.000,94bde129-1424-41f9-8b29-f7e2a220825e,
,,73.0,,59,69,2,0,8,325,218,0,3,,,,,0,720000,,1440000,50,,,-1,540000,9,,,,83.0,,5.0,,,82800000,,,,,25200000,3,198,97.0,74,325,2,,62970091,2025-05-01 23:19:00.000,,62950170,2025-05-02 05:08:30.911,2025-05-02 05:08:20.647,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-05-02 04:44:00.000,257c4fcb-3885-4e97-ac48-04b89fcb9b11,
,,77.0,,65,65,5,0,12,373,265,0,0,,,,,0,840000,,780000,57,,,-1,1740000,9,,,,86.0,,5.0,,,82800000,,,,,25200000,2,239,96.0,82,373,2,,62970091,2025-05-04 22:29:00.000,,62950170,2025-05-05 04:56:14.760,2025-05-05 04:55:35.675,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-05-05 04:42:00.000,17848e77-7e30-437b-93e5-20ae5eaca29a,
,,93.0,,86,86,6,2,13,413,225,0,0,,,,,0,780000,,1140000,104,,,-1,540000,9,,,,94.0,,6.0,,,82800000,,,,,25200000,4,210,96.0,97,413,2,,62970091,2025-05-05 21:39:00.000,,62950170,2025-05-06 04:51:48.316,2025-05-06 04:51:36.998,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-05-06 04:32:00.000,125b89f9-7a3f-4bc4-8118-55223b4d1040,
,,95.0,,53,86,2,0,7,389,140,0,0,,,,,0,840000,,840000,113,,,-1,300000,9,,,,93.0,2025-05-07 04:49:00.000,4.0,,2025-05-06 22:10:00.000,82800000,,,,,25200000,4,183,98.0,94,389,2,,62970091,2025-05-06 22:10:00.000,,62950170,2025-05-07 05:03:39.331,2025-05-07 05:03:27.851,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-05-07 04:39:30.000,74a759a7-feac-451e-9514-cce14c514765,
,,94.0,,55,55,6,0,13,429,342,0,0,,,,,0,780000,,1320000,112,,,-1,660000,9,,,,86.0,,5.0,,,82800000,,,,,25200000,3,249,96.0,93,429,2,,62970091,2025-05-07 21:30:00.000,,62950170,2025-05-08 05:01:45.484,2025-05-08 05:01:26.376,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-05-08 04:39:00.000,c5deb306-7ffb-4ba6-abcb-d761771a36fb,
,,89.0,,99,99,24,2,25,400,399,0,3,,,,,0,840000,,600000,92,,,-1,360000,9,,,,95.0,,13.0,,,82800000,,,,,25200000,4,184,93.0,90,400,2,,62970091,2025-05-08 21:56:00.000,,62950170,2025-05-09 04:46:22.834,2025-05-09 04:46:12.450,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-05-09 04:36:00.000,c40cfba3-e683-4386-b348-fe4eb01bd26f,
,,89.0,,66,66,4,1,20,448,351,0,12,,,,,0,780000,,1380000,86,,,-1,3300000,9,,,,89.0,2025-05-11 07:11:00.000,9.0,,2025-05-10 23:36:00.000,82800000,,,,,25200000,3,276,95.0,88,448,2,,62970091,2025-05-10 23:36:00.000,,62950170,2025-05-11 07:35:03.461,2025-05-11 07:34:34.790,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-05-11 07:04:30.000,b804e4d5-5c2f-4919-9673-fbb153021cd9,
,,83.0,,50,51,3,0,9,330,220,0,0,,,,,0,780000,,1380000,65,,,-1,5160000,9,,,,74.0,,4.0,,,82800000,,,,,25200000,2,205,97.0,79,330,2,,62970091,2025-05-11 23:12:00.000,,62950170,2025-05-12 05:05:44.009,2025-05-12 05:05:36.951,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-05-12 04:42:00.000,4a210852-0e52-4b11-996e-7dd6b2787773,
,,93.0,,109,109,6,0,9,433,381,0,0,,,,,0,900000,,1380000,100,,,-1,240000,9,,,,97.0,2025-05-13 04:42:00.000,4.0,,2025-05-12 21:23:00.000,82800000,,,,,25200000,3,215,97.0,94,433,2,,62970091,2025-05-12 21:23:00.000,,62950170,2025-05-13 05:05:41.976,2025-05-13 05:05:32.350,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-05-13 04:36:00.000,eecf67f4-1773-4966-88a4-9768fd1964cf,
,,93.0,,37,60,2,0,9,393,163,0,0,,,,,0,780000,,1260000,100,,,-1,600000,9,,,,85.0,2025-05-14 04:39:00.000,4.0,,2025-05-13 21:58:00.000,82800000,,,,,25200000,3,224,97.0,92,393,2,,62970091,2025-05-13 21:58:00.000,,62950170,2025-05-14 05:00:33.318,2025-05-14 05:00:19.861,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-05-14 04:31:30.000,c4cb96f7-0fd3-48c9-8f23-98d7c2074881,
,,92.0,,59,59,8,2,8,416,415,0,0,,,,,0,780000,,900000,99,,,-1,360000,9,,,,87.0,,4.0,,,82800000,,,,,25200000,4,250,97.0,86,416,2,,62970091,2025-05-14 21:38:00.000,,62950170,2025-05-15 04:49:32.663,2025-05-15 04:49:09.534,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-05-15 04:34:00.000,fff629c2-0a34-46b7-a178-3aed30bb1f18,
,,91.0,,92,92,11,1,12,425,424,0,0,,,,,0,840000,,600000,91,,,-1,60000,9,,,,95.0,2025-05-16 04:49:00.000,6.0,,2025-05-15 21:34:00.000,82800000,,,,,25200000,3,230,97.0,94,425,2,,62970091,2025-05-15 21:34:00.000,,62950170,2025-05-16 04:59:40.552,2025-05-16 04:59:14.388,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-05-16 04:39:30.000,34f6decb-3e29-4b95-9af9-863bef7ae7b5,
,,83.0,,70,70,4,0,4,307,306,0,0,,,,,0,720000,,1200000,62,,,-1,5340000,9,,,,83.0,,3.0,,,82800000,,,,,25200000,3,171,98.0,77,307,2,,62980011,2025-05-19 23:26:00.000,,62950170,2025-05-20 04:53:55.756,2025-05-20 04:53:47.242,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-05-20 04:33:00.000,5234e057-9a3b-43a5-b9af-7715aefd7675,
